id_match,bookmaker,cote_Home,cote_Away
11950471,Betsson,2.70,1.48
11950471,188bet,2.70,1.45
11950471,Pncl,2.74,1.52
11950471,Sbo,2.56,1.46
11950471,1xbet,2.78,1.46
11950471,Betano,2.72,1.47
11950471,Betway,2.75,1.45
11950471,Tipico,2.80,1.42
11950471,Betcris,2.65,1.46
11950696,NordicBet,1.55,2.45
11950696,10Bet,1.53,2.40
11950696,bet365,1.50,2.62
11950696,Marathon,1.53,2.51
11950696,Unibet,1.50,2.50
11950696,Betfair,1.61,2.58
11950696,Betsson,1.55,2.45
11950696,188bet,1.50,2.54
11950696,Pncl,1.59,2.54
11950696,Sbo,1.50,2.47
11950696,1xbet,1.50,2.62
11950696,Betano,1.57,2.42
11950696,Betway,1.55,2.40
11950696,Tipico,1.47,2.60
11950696,Betcris,1.51,2.50
11950139,NordicBet,2.20,1.68
11950139,10Bet,2.15,1.65
11950139,bet365,2.20,1.66
11950139,Marathon,2.21,1.67
11950139,Unibet,2.20,1.67
11950139,Betfair,2.32,1.74
11950139,Betsson,2.20,1.68
11950139,188bet,2.17,1.67
11950139,Pncl,2.27,1.71
11950139,Sbo,2.13,1.68
11950139,1xbet,2.19,1.69
11950139,Betano,2.25,1.65
11950139,Betway,2.20,1.65
11950139,Tipico,2.25,1.62
11950139,Betcris,2.19,1.66
11950141,NordicBet,1.20,4.60
11950141,10Bet,1.18,4.50
11950141,bet365,1.16,5.00
11950141,Marathon,1.19,4.70
11950141,Unibet,1.19,4.80
11950141,Betfair,1.21,5.20
11950141,Betsson,1.20,4.60
11950141,188bet,1.18,4.75
11950141,Pncl,1.22,4.89
11950141,Sbo,1.18,3.94
11950141,1xbet,1.20,4.60
11950141,Betano,1.19,4.75
11950141,Betway,1.20,4.50
11950141,Tipico,1.16,5.00
11950141,Betcris,1.18,4.80
11950143,NordicBet,1.10,7.00
11950143,10Bet,1.08,7.00
11950143,bet365,1.08,8.00
11950143,Marathon,1.08,7.90
11950143,Unibet,1.08,8.50
11950143,Betfair,1.13,8.20
11950143,Betsson,1.10,7.00
11950143,188bet,1.06,6.50
11950143,Pncl,1.12,7.87
11950143,Sbo,1.08,5.16
11950143,1xbet,1.08,8.10
11950143,Betano,1.09,7.50
11950143,Betway,1.10,7.00
11950143,Tipico,1.06,8.50
11950143,Betcris,1.08,7.60
11950145,NordicBet,1.02,18.00
11950145,10Bet,1.02,11.00
11950145,bet365,1.01,21.00
11950145,Unibet,1.03,15.00
11950145,Betfair,1.03,29.00
11950145,Betsson,1.02,18.00
11950145,Pncl,1.02,32.05
11950145,1xbet,1.01,20.00
11950145,Betano,1.01,17.00
11950145,Betway,1.01,20.00
11950145,Tipico,1.02,16.00
11950145,Betcris,1.02,13.00
11950146,NordicBet,1.22,4.40
11950146,10Bet,1.18,4.50
11950146,bet365,1.20,4.50
11950146,Marathon,1.21,4.45
11950146,Unibet,1.21,4.50
11950146,Betfair,1.23,5.00
11950146,Betsson,1.22,4.40
11950146,188bet,1.18,4.70
11950146,Pncl,1.22,4.97
11950146,Sbo,1.18,3.94
11950146,1xbet,1.22,4.38
11950146,Betano,1.20,4.65
11950146,Betway,1.18,4.75
11950146,Tipico,1.18,4.60
11950146,Betcris,1.20,4.40
11950148,NordicBet,7.60,1.08
11950148,10Bet,7.00,1.08
11950148,bet365,7.00,1.10
11950148,Marathon,7.90,1.08
11950148,Unibet,8.00,1.09
11950148,Betfair,8.80,1.12
11950148,Betsson,7.60,1.08
11950148,188bet,8.30,1.06
11950148,Pncl,8.63,1.10
11950148,Sbo,4.70,1.07
11950148,1xbet,8.10,1.08
11950148,Betano,7.00,1.10
11950148,Betway,8.00,1.08
11950148,Tipico,7.80,1.07
11950148,Betcris,7.20,1.09
11950150,NordicBet,1.13,6.00
11950150,10Bet,1.12,5.50
11950150,bet365,1.14,5.50
11950150,Marathon,1.13,5.95
11950150,Unibet,1.14,6.00
11950150,Betfair,1.15,7.00
11950150,Betsson,1.13,6.00
11950150,188bet,1.12,6.10
11950150,Pncl,1.16,6.34
11950150,Sbo,1.13,4.44
11950150,1xbet,1.13,6.10
11950150,Betano,1.15,5.50
11950150,Betway,1.15,5.50
11950150,Tipico,1.10,6.50
11950150,Betcris,1.14,5.60
11950154,NordicBet,2.05,1.78
11950154,10Bet,2.00,1.75
11950154,bet365,2.00,1.80
11950154,Marathon,2.03,1.79
11950154,Unibet,2.04,1.79
11950154,Betfair,2.18,1.83
11950154,Betsson,2.05,1.78
11950154,188bet,2.05,1.75
11950154,Pncl,2.13,1.81
11950154,Sbo,2.02,1.78
11950154,1xbet,2.03,1.79
11950154,Betano,2.02,1.80
11950154,Betway,2.10,1.73
11950154,Tipico,2.00,1.77
11950154,Betcris,2.00,1.78
11950155,NordicBet,8.50,1.07
11950155,10Bet,8.00,1.06
11950155,bet365,10.00,1.06
11950155,Marathon,9.50,1.06
11950155,Unibet,9.50,1.07
11950155,Betfair,10.50,1.09
11950155,Betsson,8.50,1.07
11950155,188bet,9.30,1.05
11950155,Pncl,9.32,1.09
11950155,1xbet,9.80,1.06
11950155,Betano,8.50,1.07
11950155,Betway,8.50,1.07
11950155,Tipico,10.00,1.04
11950155,Betcris,8.80,1.06
11950164,NordicBet,5.30,1.15
11950164,10Bet,5.00,1.14
11950164,bet365,6.00,1.12
11950164,Marathon,5.80,1.14
11950164,Unibet,5.60,1.16
11950164,Betfair,6.40,1.16
11950164,Betsson,5.30,1.15
11950164,188bet,5.80,1.13
11950164,Pncl,5.94,1.17
11950164,Sbo,4.44,1.13
11950164,1xbet,5.95,1.14
11950164,Betano,5.60,1.15
11950164,Betway,5.50,1.15
11950164,Tipico,5.50,1.14
11950164,Betcris,5.60,1.13
11950168,NordicBet,1.72,2.15
11950168,10Bet,1.70,2.10
11950168,bet365,1.72,2.10
11950168,Marathon,1.73,2.12
11950168,Unibet,1.73,2.10
11950168,Betfair,1.81,2.18
11950168,Betsson,1.72,2.15
11950168,188bet,1.69,2.14
11950168,Pncl,1.76,2.20
11950168,Sbo,1.72,2.08
11950168,1xbet,1.73,2.12
11950168,Betano,1.80,2.02
11950168,Betway,1.73,2.10
11950168,Tipico,1.70,2.10
11950168,Betcris,1.72,2.09
11950170,NordicBet,1.17,5.00
11950170,10Bet,1.14,5.00
11950170,bet365,1.14,5.50
11950170,Marathon,1.15,5.40
11950170,Unibet,1.17,5.30
11950170,Betfair,1.18,6.00
11950170,Betsson,1.17,5.00
11950170,188bet,1.14,5.40
11950170,Pncl,1.18,5.57
11950170,Sbo,1.13,4.44
11950170,1xbet,1.16,5.30
11950170,Betano,1.17,5.20
11950170,Betway,1.15,5.25
11950170,Tipico,1.14,5.50
11950170,Betcris,1.15,5.20
11950173,NordicBet,1.92,1.88
11950173,10Bet,1.90,1.83
11950173,bet365,2.00,1.80
11950173,Marathon,1.91,1.90
11950173,Unibet,1.90,1.90
11950173,Betfair,2.04,1.93
11950173,Betsson,1.92,1.88
11950173,188bet,1.95,1.83
11950173,Pncl,1.97,1.93
11950173,Sbo,1.98,1.82
11950173,1xbet,1.91,1.90
11950173,Betano,1.87,1.95
11950173,Betway,1.90,1.90
11950173,Tipico,2.00,1.77
11950173,Betcris,1.97,1.81
11950174,NordicBet,1.18,4.80
11950174,10Bet,1.18,4.50
11950174,bet365,1.16,5.00
11950174,Marathon,1.18,4.85
11950174,Unibet,1.19,4.80
11950174,Betfair,1.22,4.60
11950174,Betsson,1.18,4.80
11950174,188bet,1.16,5.00
11950174,Pncl,1.20,5.18
11950174,Sbo,1.18,3.94
11950174,1xbet,1.19,4.74
11950174,Betano,1.19,4.80
11950174,Betway,1.20,4.50
11950174,Tipico,1.16,5.00
11950174,Betcris,1.17,4.80
11950445,NordicBet,11.00,1.05
11950445,10Bet,9.00,1.04
11950445,bet365,10.00,1.06
11950445,Marathon,10.50,1.05
11950445,Unibet,10.00,1.06
11950445,Betfair,15.00,1.06
11950445,Betsson,11.00,1.05
11950445,Pncl,13.29,1.06
11950445,1xbet,11.00,1.05
11950445,Betano,9.00,1.07
11950445,Betway,10.00,1.05
11950445,Tipico,10.00,1.04
11950445,Betcris,9.20,1.05
11950459,NordicBet,2.10,1.75
11950459,10Bet,2.00,1.75
11950459,bet365,2.00,1.80
11950459,Marathon,2.00,1.81
11950459,Unibet,2.02,1.79
11950459,Betfair,2.20,1.81
11950459,Betsson,2.10,1.75
11950459,Pncl,2.14,1.80
11950459,Sbo,2.02,1.78
11950459,1xbet,2.00,1.81
11950459,Betano,1.93,1.88
11950459,Betway,2.10,1.73
11950459,Tipico,2.00,1.77
11950459,Betcris,2.00,1.79
11950461,NordicBet,6.00,1.13
11950461,10Bet,5.50,1.12
11950461,bet365,5.50,1.14
11950461,Marathon,5.40,1.15
11950461,Unibet,5.75,1.15
11950461,Betfair,7.20,1.15
11950461,Betsson,6.00,1.13
11950461,Pncl,6.44,1.15
11950461,Sbo,4.44,1.13
11950461,1xbet,5.30,1.16
11950461,Betano,5.40,1.15
11950461,Betway,6.00,1.12
11950461,Tipico,6.20,1.11
11950461,Betcris,5.60,1.14
11950462,NordicBet,2.60,1.50
11950462,10Bet,2.55,1.48
11950462,bet365,2.62,1.50
11950462,Marathon,2.60,1.50
11950462,Unibet,2.65,1.48
11950462,Betfair,2.72,1.57
11950462,Betsson,2.60,1.50
11950462,Pncl,2.73,1.52
11950462,Sbo,2.51,1.48
11950462,1xbet,2.59,1.51
11950462,Betano,2.62,1.50
11950462,Betway,2.75,1.45
11950462,Tipico,2.60,1.47
11950462,Betcris,2.55,1.49
11950473,NordicBet,4.80,1.19
11950473,10Bet,4.50,1.18
11950473,bet365,5.00,1.16
11950473,Marathon,4.60,1.20
11950473,Unibet,4.80,1.19
11950473,Betfair,5.20,1.22
11950473,Betsson,4.80,1.19
11950473,Pncl,5.16,1.20
11950473,Sbo,3.94,1.18
11950473,1xbet,4.52,1.21
11950473,Betano,4.75,1.19
11950473,Betway,4.50,1.20
11950473,Tipico,5.00,1.16
11950473,Betcris,4.80,1.17
11950475,NordicBet,1.25,4.00
11950475,10Bet,1.25,3.75
11950475,bet365,1.25,4.00
11950475,Marathon,1.23,4.20
11950475,Unibet,1.26,3.95
11950475,Betfair,1.27,4.30
11950475,Betsson,1.25,4.00
11950475,Pncl,1.28,4.14
11950475,Sbo,1.23,3.32
11950475,1xbet,1.24,4.14
11950475,Betano,1.24,4.05
11950475,Betway,1.25,4.00
11950475,Tipico,1.25,3.80
11950475,Betcris,1.25,3.85
11950614,NordicBet,1.14,5.60
11950614,10Bet,1.14,5.00
11950614,bet365,1.14,5.50
11950614,Marathon,1.15,5.45
11950614,Unibet,1.16,5.50
11950614,Betfair,1.17,6.60
11950614,Betsson,1.14,5.60
11950614,Pncl,1.16,5.98
11950614,Sbo,1.13,4.03
11950614,1xbet,1.16,5.35
11950614,Betano,1.16,5.30
11950614,Betway,1.12,6.00
11950614,Tipico,1.14,5.50
11950614,Betcris,1.12,4.70
11950615,NordicBet,1.92,1.88
11950615,10Bet,1.85,1.90
11950615,bet365,1.80,2.00
11950615,Marathon,1.83,1.98
11950615,Unibet,1.90,1.90
11950615,Betfair,2.00,1.86
11950615,Betsson,1.92,1.88
11950615,Pncl,1.96,1.92
11950615,Sbo,1.90,1.90
11950615,1xbet,1.83,1.98
11950615,Betano,1.87,1.95
11950615,Betway,1.85,1.95
11950615,Tipico,1.80,1.97
11950615,Betcris,1.75,1.89
11950671,NordicBet,1.32,3.40
11950671,10Bet,1.33,3.20
11950671,bet365,1.33,3.40
11950671,Marathon,1.33,3.34
11950671,Unibet,1.30,3.55
11950671,Betfair,1.31,3.60
11950671,Betsson,1.32,3.40
11950671,Pncl,1.34,3.50
11950671,Sbo,1.32,2.92
11950671,1xbet,1.34,3.32
11950671,Betano,1.35,3.25
11950671,Betway,1.30,3.50
11950671,Tipico,1.30,3.40
11950671,Betcris,1.27,3.20
11950688,NordicBet,1.48,2.70
11950688,10Bet,1.45,2.62
11950688,bet365,1.50,2.62
11950688,Marathon,1.46,2.72
11950688,Unibet,1.45,2.75
11950688,Betfair,1.50,2.90
11950688,Betsson,1.48,2.70
11950688,Pncl,1.49,2.80
11950688,Sbo,1.48,2.47
11950688,1xbet,1.47,2.70
11950688,Betano,1.50,2.62
11950688,Betway,1.50,2.60
11950688,Tipico,1.45,2.70
11950688,Betcris,1.43,2.50
11950689,NordicBet,20.00,1.01
11950689,10Bet,12.00,1.01
11950689,bet365,26.00,1.01
11950689,Marathon,18.00,1.01
11950689,Unibet,21.00,1.01
11950689,Betfair,40.00,1.02
11950689,Betsson,20.00,1.01
11950689,Pncl,40.87,1.01
11950689,1xbet,19.00,1.01
11950689,Betano,18.50,1.01
11950689,Betway,23.00,1.01
11950689,Tipico,16.00,1.01
11950689,Betcris,9.60,1.01
11950690,NordicBet,3.20,1.35
11950690,10Bet,3.10,1.33
11950690,bet365,3.40,1.33
11950690,Marathon,3.16,1.36
11950690,Unibet,3.30,1.34
11950690,Betfair,3.25,1.37
11950690,Betsson,3.20,1.35
11950690,Pncl,3.29,1.38
11950690,Sbo,2.75,1.37
11950690,1xbet,3.13,1.37
11950690,Betano,2.87,1.42
11950690,Betway,3.20,1.35
11950690,Tipico,3.30,1.32
11950690,Betcris,3.05,1.30
11950766,NordicBet,18.00,1.03
11950766,10Bet,10.00,1.03
11950766,bet365,17.00,1.02
11950766,Marathon,17.25,1.01
11950766,Betfair,22.00,1.04
11950766,Betsson,18.00,1.03
11950766,Pncl,21.02,1.03
11950766,1xbet,19.00,1.01
11950766,Betway,15.00,1.01
11950766,Tipico,16.00,1.02
11950766,Betcris,9.00,1.01
11950826,NordicBet,8.50,1.07
11950826,10Bet,8.00,1.06
11950826,bet365,9.00,1.07
11950826,Marathon,8.60,1.07
11950826,Betfair,10.00,1.08
11950826,Betsson,8.50,1.07
11950826,Pncl,9.44,1.09
11950826,1xbet,8.75,1.07
11950826,Betway,8.50,1.07
11950826,Tipico,8.50,1.06
11950826,Betcris,6.60,1.05
11950827,NordicBet,1.13,6.00
11950827,10Bet,1.20,4.33
11950827,bet365,1.20,4.50
11950827,Marathon,1.20,4.60
11950827,Betfair,1.16,6.80
11950827,Betsson,1.13,6.00
11950827,Pncl,1.14,6.55
11950827,1xbet,1.21,4.52
11950827,Betway,1.12,6.00
11950827,Tipico,1.18,4.60
11950827,Betcris,1.16,4.10
11950828,NordicBet,1.45,2.80
11950828,10Bet,1.42,2.70
11950828,bet365,1.44,2.75
11950828,Marathon,1.43,2.84
11950828,Unibet,1.45,2.75
11950828,Betfair,1.46,2.92
11950828,Betsson,1.45,2.80
11950828,Pncl,1.47,2.87
11950828,1xbet,1.44,2.82
11950828,Betway,1.45,2.75
11950828,Tipico,1.45,2.70
11950828,Betcris,1.40,2.60
11950830,NordicBet,1.19,4.80
11950830,10Bet,1.18,4.50
11950830,bet365,1.16,5.00
11950830,Marathon,1.18,4.90
11950830,Betfair,1.19,3.50
11950830,Betsson,1.19,4.80
11950830,Pncl,1.21,4.96
11950830,1xbet,1.19,4.79
11950830,Betway,1.20,4.50
11950830,Tipico,1.16,5.00
11950830,Betcris,1.15,4.40
11950831,NordicBet,7.60,1.08
11950831,10Bet,7.00,1.08
11950831,bet365,9.00,1.07
11950831,Marathon,8.20,1.08
11950831,Betfair,7.40,1.10
11950831,Betsson,7.60,1.08
11950831,Pncl,8.54,1.10
11950831,1xbet,8.40,1.08
11950831,Betway,8.50,1.07
11950831,Tipico,8.50,1.06
11950831,Betcris,6.60,1.05
